TICKET:: C8hVh7cx3y | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 276][ft: SMIL] [curTime: 1180.27][curIndex: 0 of 2][Buffer: 40.589 of 20][isBuffering: false][BW: 1112.23][Avg BW: 999.39][Peak BW: 1578.37 : Estimated RAW Max Bytes Per Second: 459245.1612903226] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 240 > 24 | DATE:: 2011-12-07 20:50:27.764006 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1153][ft: SMIL] [curTime: 1226.08][curIndex: 0 of 2][Buffer: 32.443 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1041.34][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 395842.9003021148] Displaying message - Your BW is Low: 1041.34 | DATE:: 2011-12-07 20:50:47.996441 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1153][ft: SMIL] [curTime: 1226.08][curIndex: 0 of 2][Buffer: 32.443 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1046.89][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 395842.9003021148] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 315 > 24 | DATE:: 2011-12-07 20:50:47.998928 | PORT:: 17094
TICKET:: C8hVh7cx3y | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 294][ft: SMIL] [curTime: 1200.33][curIndex: 0 of 2][Buffer: 28.373 of 20][isBuffering: false][BW: 1071.70][Avg BW: 929.82][Peak BW: 1578.37 : Estimated RAW Max Bytes Per Second: 349046.9387755102] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 116 > 24 | DATE:: 2011-12-07 20:50:48.023109 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5674][ft: SMIL] [curTime: 1242.01][curIndex: 0 of 2][Buffer: 22.75 of 20][isBuffering: false][BW: 581.52][Avg BW: 562.76][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 424437.68996960483] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:48.039593 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5203][ft: SMIL] [curTime: 1244.00][curIndex: 0 of 2][Buffer: 33.445 of 20][isBuffering: false][BW: 503.33][Avg BW: 1728.49][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 506327.2727272727] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 26 > 24 | DATE:: 2011-12-07 20:50:48.063931 | PORT:: 17094
TICKET:: MtSpHrjDkc | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 45][ft: SMIL] [curTime: 1188.33][curIndex: 0 of 2][Buffer: 60.458 of 20][isBuffering: false][BW: 1065.37][Avg BW: 802.07][Peak BW: 1298.52 : Estimated RAW Max Bytes Per Second: 408582.6923076923] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 97 > 24 | DATE:: 2011-12-07 20:50:48.149752 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 261][ft: SMIL] [curTime: 1181.58][curIndex: 0 of 2][Buffer: 41.375 of 20][isBuffering: false][BW: 1355.82][Avg BW: 1129.29][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449706.6666666667] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 310 > 24 | DATE:: 2011-12-07 20:50:48.150870 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 261][ft: SMIL] [curTime: 1181.58][curIndex: 0 of 2][Buffer: 41.375 of 20][isBuffering: false][BW: 1355.82][Avg BW: 1134.84][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449706.6666666667] Displaying message - Your BW is Low: 1134.84 | DATE:: 2011-12-07 20:50:48.151566 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5205][ft: SMIL] [curTime: 1244.25][curIndex: 0 of 2][Buffer: 33.307 of 20][isBuffering: false][BW: 503.33][Avg BW: 1728.49][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 506327.2727272727] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onPlayStatus() - info.code=NetStream.Play.TransitionComplete | DATE:: 2011-12-07 20:50:48.331633 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5205][ft: SMIL] [curTime: 1244.25][curIndex: 0 of 2][Buffer: 33.12 of 20][isBuffering: false][BW: 503.33][Avg BW: 1728.49][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 506327.2727272727] [videoView][DEBUG] onDurationChange:  durationChange duration 5636.551 | DATE:: 2011-12-07 20:50:48.340862 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5205][ft: SMIL] [curTime: 1244.25][curIndex: 0 of 2][Buffer: 33.307 of 20][isBuffering: false][BW: 503.33][Avg BW: 1728.49][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 506327.2727272727] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onPlayStatus() - Transition complete to index: 0 at 1000 kbps | DATE:: 2011-12-07 20:50:48.366973 | PORT:: 17094
TICKET:: C8hVh7cx3y | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 296][ft: SMIL] [curTime: 1201.05][curIndex: 0 of 2][Buffer: 27.873 of 20][isBuffering: false][BW: 1071.70][Avg BW: 928.97][Peak BW: 1578.37 : Estimated RAW Max Bytes Per Second: 349046.9387755102] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 127 > 24 | DATE:: 2011-12-07 20:50:48.518108 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1155][ft: SMIL] [curTime: 1227.11][curIndex: 0 of 2][Buffer: 31.901 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1052.44][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 395842.9003021148] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 314 > 24 | DATE:: 2011-12-07 20:50:48.527389 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5206][ft: SMIL] [curTime: 1244.46][curIndex: 0 of 2][Buffer: 32.888 of 20][isBuffering: false][BW: 503.33][Avg BW: 1656.35][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 506327.2727272727] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 26 > 24 | DATE:: 2011-12-07 20:50:48.550082 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5677][ft: SMIL] [curTime: 1242.57][curIndex: 0 of 2][Buffer: 22.208 of 20][isBuffering: false][BW: 581.52][Avg BW: 562.76][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 424437.68996960483] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:48.594011 | PORT:: 17094
TICKET:: 9RuVhpfayq | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 296][ft: SMIL] [curTime: 1200.58][curIndex: 0 of 2][Buffer: 164.606 of 20][isBuffering: false][BW: 763.47][Avg BW: 956.80][Peak BW: 1523.12 : Estimated RAW Max Bytes Per Second: 434582.7814569537] Displaying message - Your BW is Low: 956.80 | DATE:: 2011-12-07 20:50:48.647703 | PORT:: 17094
TICKET:: 9RuVhpfayq | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 296][ft: SMIL] [curTime: 1200.58][curIndex: 0 of 2][Buffer: 164.606 of 20][isBuffering: false][BW: 763.47][Avg BW: 956.80][Peak BW: 1523.12 : Estimated RAW Max Bytes Per Second: 434582.7814569537] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 321 > 24 | DATE:: 2011-12-07 20:50:48.669225 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 263][ft: SMIL] [curTime: 1182.62][curIndex: 0 of 2][Buffer: 40.875 of 20][isBuffering: false][BW: 1355.82][Avg BW: 1124.20][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449706.6666666667] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 321 > 24 | DATE:: 2011-12-07 20:50:48.670347 | PORT:: 17094
TICKET:: MtSpHrjDkc | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 48][ft: SMIL] [curTime: 1188.82][curIndex: 0 of 2][Buffer: 59.916 of 20][isBuffering: false][BW: 1065.37][Avg BW: 814.04][Peak BW: 1298.52 : Estimated RAW Max Bytes Per Second: 408582.6923076923] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 109 > 24 | DATE:: 2011-12-07 20:50:48.679796 | PORT:: 17094
TICKET:: qGXUDtLbBX | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 0][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [tokenService][INFO]User has valid ticket : Attempting Token | DATE:: 2011-12-07 20:50:48.787660 | PORT:: 17094
TICKET:: VTe8LRJj7q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1714][ft: SMIL] [curTime: 1235.00][curIndex: 0 of 2][Buffer: 42.25 of 20][isBuffering: false][BW: 1179.88][Avg BW: 966.76][Peak BW: 3863.51 : Estimated RAW Max Bytes Per Second: 403400] Displaying message - Your BW is Low: 966.76 | DATE:: 2011-12-07 20:50:48.805190 | PORT:: 17094
TICKET:: VTe8LRJj7q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1714][ft: SMIL] [curTime: 1235.00][curIndex: 0 of 2][Buffer: 42.25 of 20][isBuffering: false][BW: 1179.88][Avg BW: 986.85][Peak BW: 3863.51 : Estimated RAW Max Bytes Per Second: 651415.2046783626] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 296 > 24 | DATE:: 2011-12-07 20:50:48.811314 | PORT:: 17094
TICKET:: uhYKeoE4F9 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 173][ft: SMIL] [curTime: 1185.79][curIndex: 0 of 2][Buffer: 35.209 of 20][isBuffering: false][BW: 1112.14][Avg BW: 1096.82][Peak BW: 1400.93 : Estimated RAW Max Bytes Per Second: 460692.55663430423] [videoView][DEBUG]Detected FPS <1 FPS zero count 1 currentFPS: 0.35 | DATE:: 2011-12-07 20:50:48.855575 | PORT:: 17094
TICKET:: uhYKeoE4F9 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 173][ft: SMIL] [curTime: 1185.79][curIndex: 0 of 2][Buffer: 35.209 of 20][isBuffering: false][BW: 1112.14][Avg BW: 1096.82][Peak BW: 1400.93 : Estimated RAW Max Bytes Per Second: 460692.55663430423] Displaying message - Your BW is Low: 1096.82 | DATE:: 2011-12-07 20:50:48.856682 | PORT:: 17094
TICKET:: uhYKeoE4F9 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 173][ft: SMIL] [curTime: 1185.79][curIndex: 0 of 2][Buffer: 35.209 of 20][isBuffering: false][BW: 1112.14][Avg BW: 1097.18][Peak BW: 1400.93 : Estimated RAW Max Bytes Per Second: 460692.55663430423] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 92 > 24 | DATE:: 2011-12-07 20:50:48.867422 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1157][ft: SMIL] [curTime: 1227.64][curIndex: 0 of 2][Buffer: 31.401 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1057.99][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 395842.9003021148] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 300 > 24 | DATE:: 2011-12-07 20:50:49.034256 | PORT:: 17094
TICKET:: C8hVh7cx3y | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 299][ft: SMIL] [curTime: 1201.59][curIndex: 0 of 2][Buffer: 27.373 of 20][isBuffering: false][BW: 1071.70][Avg BW: 934.77][Peak BW: 1578.37 : Estimated RAW Max Bytes Per Second: 349046.9387755102] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 138 > 24 | DATE:: 2011-12-07 20:50:49.037026 | PORT:: 17094
TICKET:: IUSfTmniJH | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 204][ft: SMIL] [curTime: 1116.58][curIndex: 0 of 2][Buffer: 396 of 20][isBuffering: false][BW: 1107.13][Avg BW: 968.16][Peak BW: 1444.72 : Estimated RAW Max Bytes Per Second: 375489.6265560166] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 454 > 24 | DATE:: 2011-12-07 20:50:49.046537 | PORT:: 17094
TICKET:: IUSfTmniJH | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 204][ft: SMIL] [curTime: 1116.58][curIndex: 0 of 2][Buffer: 396 of 20][isBuffering: false][BW: 1107.13][Avg BW: 969.69][Peak BW: 1444.72 : Estimated RAW Max Bytes Per Second: 395846.3687150838] [videoView][DEBUG]Detected FPS <1 FPS zero count 0 currentFPS: 0.44 | DATE:: 2011-12-07 20:50:49.047264 | PORT:: 17094
TICKET:: IUSfTmniJH | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 204][ft: SMIL] [curTime: 1116.58][curIndex: 0 of 2][Buffer: 396 of 20][isBuffering: false][BW: 1107.13][Avg BW: 969.69][Peak BW: 1444.72 : Estimated RAW Max Bytes Per Second: 395846.3687150838] Displaying message - Your BW is Low: 969.69 | DATE:: 2011-12-07 20:50:49.064367 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5208][ft: SMIL] [curTime: 1244.96][curIndex: 0 of 2][Buffer: 32.424 of 20][isBuffering: false][BW: 503.33][Avg BW: 1560.04][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 506327.2727272727] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 26 > 24 | DATE:: 2011-12-07 20:50:49.090378 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5679][ft: SMIL] [curTime: 1243.13][curIndex: 0 of 2][Buffer: 21.666 of 20][isBuffering: false][BW: 581.52][Avg BW: 562.76][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 424437.68996960483] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:49.124021 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 265][ft: SMIL] [curTime: 1182.76][curIndex: 0 of 2][Buffer: 40.333 of 20][isBuffering: false][BW: 1355.82][Avg BW: 1120.06][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 449706.6666666667] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 335 > 24 | DATE:: 2011-12-07 20:50:49.172607 | PORT:: 17094
TICKET:: MtSpHrjDkc | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 50][ft: SMIL] [curTime: 1189.28][curIndex: 0 of 2][Buffer: 59.375 of 20][isBuffering: false][BW: 1065.37][Avg BW: 824.97][Peak BW: 1298.52 : Estimated RAW Max Bytes Per Second: 408582.6923076923] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 113 > 24 | DATE:: 2011-12-07 20:50:49.198199 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 277][ft: SMIL] [curTime: 1198.79][curIndex: 0 of 2][Buffer: 25.542 of 20][isBuffering: false][BW: 1173.29][Avg BW: 837.81][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 394011.7302052786] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 114 > 24 | DATE:: 2011-12-07 20:50:49.257261 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 277][ft: SMIL] [curTime: 1198.79][curIndex: 0 of 2][Buffer: 25.542 of 20][isBuffering: false][BW: 1173.29][Avg BW: 815.56][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 394011.7302052786] Displaying message - Your BW is Low: 815.56 | DATE:: 2011-12-07 20:50:49.258029 | PORT:: 17094
TICKET:: qGXUDtLbBX | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [dataParser][DEBUG]serverConnection rtmp://cp113558.edgefcs.net/ondemand  isContentType null  _protocol rtmp | DATE:: 2011-12-07 20:50:49.298447 | PORT:: 17094
TICKET:: qGXUDtLbBX | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [dataParser][DEBUG]no content | DATE:: 2011-12-07 20:50:49.308771 | PORT:: 17094
TICKET:: qGXUDtLbBX | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 3][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]onSmilParsed rtmp  _dataType SMIL | DATE:: 2011-12-07 20:50:49.309678 | PORT:: 17094
TICKET:: VTe8LRJj7q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1716][ft: SMIL] [curTime: 1236.02][curIndex: 0 of 2][Buffer: 41.709 of 20][isBuffering: false][BW: 1179.88][Avg BW: 1006.94][Peak BW: 3863.51 : Estimated RAW Max Bytes Per Second: 651415.2046783626] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 296 > 24 | DATE:: 2011-12-07 20:50:49.341085 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1159][ft: SMIL] [curTime: 1228.10][curIndex: 0 of 2][Buffer: 30.86 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1063.54][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 395842.9003021148] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 250 > 24 | DATE:: 2011-12-07 20:50:49.574090 | PORT:: 17094
TICKET:: T6mwrDzfid | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 775][ft: SMIL] [curTime: 1223.67][curIndex: 0 of 2][Buffer: 28.73 of 20][isBuffering: false][BW: 1121.99][Avg BW: 926.16][Peak BW: 2945.75 : Estimated RAW Max Bytes Per Second: 393877.6824034335] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 62 > 24 | DATE:: 2011-12-07 20:50:49.574875 | PORT:: 17094
TICKET:: T6mwrDzfid | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 775][ft: SMIL] [curTime: 1223.67][curIndex: 0 of 2][Buffer: 28.73 of 20][isBuffering: false][BW: 1121.99][Avg BW: 929.21][Peak BW: 2945.75 : Estimated RAW Max Bytes Per Second: 393877.6824034335] Displaying message - Your BW is Low: 929.21 | DATE:: 2011-12-07 20:50:49.575545 | PORT:: 17094
TICKET:: kv2id9ojZp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 852][ft: SMIL] [curTime: 1224.46][curIndex: 0 of 2][Buffer: 392.21 of 20][isBuffering: false][BW: 1094.96][Avg BW: 838.44][Peak BW: 3434.90 : Estimated RAW Max Bytes Per Second: 585564.8535564854] Displaying message - Your BW is Low: 838.44 | DATE:: 2011-12-07 20:50:49.591996 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5211][ft: SMIL] [curTime: 1245.50][curIndex: 0 of 2][Buffer: 31.867 of 20][isBuffering: false][BW: 503.33][Avg BW: 1473.86][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 506327.2727272727] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 26 > 24 | DATE:: 2011-12-07 20:50:49.610765 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5682][ft: SMIL] [curTime: 1243.64][curIndex: 0 of 2][Buffer: 26.038 of 20][isBuffering: false][BW: 1060.64][Avg BW: 578.22][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 672089.1089108911] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:49.674545 | PORT:: 17094
TICKET:: DTDMcgXQdG | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 4][ft: SMIL] [curTime: 29.00][curIndex: 0 of 2][Buffer: 9.083 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] Log Status Timer | DATE:: 2011-12-07 20:50:49.778689 | PORT:: 17094
TICKET:: kv2id9ojZp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 852][ft: SMIL] [curTime: 1224.46][curIndex: 0 of 2][Buffer: 392.21 of 20][isBuffering: false][BW: 1094.96][Avg BW: 838.44][Peak BW: 3434.90 : Estimated RAW Max Bytes Per Second: 585564.8535564854] [videoView][DEBUG]Detected FPS <1 FPS zero count 0 currentFPS: 0.75 | DATE:: 2011-12-07 20:50:49.779410 | PORT:: 17094
TICKET:: kv2id9ojZp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 852][ft: SMIL] [curTime: 1224.46][curIndex: 0 of 2][Buffer: 392.21 of 20][isBuffering: false][BW: 1043.52][Avg BW: 854.59][Peak BW: 3434.90 : Estimated RAW Max Bytes Per Second: 445233.3333333333] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 402 > 24 | DATE:: 2011-12-07 20:50:49.780075 | PORT:: 17094
TICKET:: DTDMcgXQdG | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 29.00][curIndex: 0 of 2][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]Change in STATE:buffering  MP canPlay true canSeek true seekInto point 1187 | DATE:: 2011-12-07 20:50:49.780730 | PORT:: 17094
TICKET:: DTDMcgXQdG | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 29.00][curIndex: 0 of 2][Buffer: 9.083 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]on buffer TIME CHANGE false time 20 | DATE:: 2011-12-07 20:50:49.786111 | PORT:: 17094
TICKET:: DTDMcgXQdG | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 29.00][curIndex: 0 of 2][Buffer: 9.083 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]initial seek: true   seeking to: 1187   allowedSeek true media canSeek:true duration: 5613.169 | DATE:: 2011-12-07 20:50:49.787438 | PORT:: 17094
TICKET:: DTDMcgXQdG | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 29.00][curIndex: 0 of 2][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]onSeekingChange: seekingChange seek Event to 1187 | DATE:: 2011-12-07 20:50:49.803140 | PORT:: 17094
